table,id,action,current_ar,current_en,target_ar,target_en
db_PLAYERS,P-1954,already_bilingual,"","","لبيب محمود","Lbyb Mhmwd"
db_PLAYERS,P-1955,already_bilingual,"","","ماليك إيفونا","Malyk Iyfwna"
db_PLAYERS,P-1956,already_bilingual,"","","سيد عبدالرازق بازوكا","Syd Abdalrazq Bazwka"
db_PLAYERS,P-1957,already_bilingual,"","","علاء الحامولي","Ala Alhamwly"
db_PLAYERS,P-1959,already_bilingual,"","","يايا بانانا","Yaya Banana"
db_PLAYERS,P-1960,already_bilingual,"","","مجدي عطوة","Mjdy Atwh"
db_PLAYERS,P-1961,already_bilingual,"","","سامي عبدالحليل","Samy Abdalhlyl"
db_PLAYERS,P-1963,already_bilingual,"","","أبو المجد مصطفى","Abw Almjd Mstfa"
db_PLAYERS,P-1965,already_bilingual,"","","Mustafa Karshom","Mustafa Karshom"
db_PLAYERS,P-1966,already_bilingual,"","","عبدالوهاب الشبل","Abdalwhab Alshbl"
db_PLAYERS,P-1967,already_bilingual,"","","أحمد رجب","Ahmd Rjb"
db_PLAYERS,P-1969,already_bilingual,"","","محمد عبدالجليل","Mhmd Abdaljlyl"
db_PLAYERS,P-2084,already_bilingual,"","","عادل هيكل","Aadl Hykl"
db_PLAYERS,P-2086,already_bilingual,"","","Elias Montiel","Elias Montiel"
db_PLAYERS,P-2087,already_bilingual,"","","بشير عبدالصمد","Bshyr Abdalsmd"
db_PLAYERS,P-2088,already_bilingual,"","","عبدالله الصاوي","Abdallh Alsawy"
db_PLAYERS,P-2089,already_bilingual,"","","محمد عبدالعاطي","Mhmd Abdalaaty"
db_PLAYERS,P-2091,already_bilingual,"","","عبدالحليم الحمالاوي","Abdalhlym Alhmalawy"
db_PLAYERS,P-2092,already_bilingual,"","","فاروق جعفر","Farwq Jafr"
db_PLAYERS,P-2093,already_bilingual,"","","سمير محمد","Smyr Mhmd"
db_PLAYERS,P-0847,already_bilingual,"","","تامر عبدالوهاب","Tamr Abdalwhab"
db_PLAYERS,P-0852,already_bilingual,"","","محمد إبراهيم","Mhmd Ibrahym"
db_PLAYERS,P-0856,already_bilingual,"","","عبدالرازق عمر","Abdalrazq Amr"
db_PLAYERS,P-0862,already_bilingual,"","","جمعة مشهور","Jmah Mshhwr"
db_PLAYERS,P-0865,already_bilingual,"","","ربيع ياسين","Rbya Yasyn"
db_PLAYERS,P-1971,already_bilingual,"","","علي شحاتة","Aly Shhath"
db_PLAYERS,P-1972,already_bilingual,"","","ياسر إبراهيم","Yasr Ibrahym"
db_PLAYERS,P-1973,already_bilingual,"","","إكرامي الشحات","Ikramy Alshhat"
db_PLAYERS,P-1974,already_bilingual,"","","Ricardo Batista","Ricardo Batista"
db_PLAYERS,P-1976,already_bilingual,"","","Kennedy Mweene","Kennedy Mweene"
db_PLAYERS,P-1977,already_bilingual,"","","أحمد سيد عبدالنبي","Ahmd Syd Abdalnby"
db_PLAYERS,P-1979,already_bilingual,"","","Peter Magambo","Peter Magambo"
db_PLAYERS,P-1980,already_bilingual,"","","جيان ايفالا كونجيوب","Jyan Ayfala Kwnjywb"
db_PLAYERS,P-1982,already_bilingual,"","","عبدالله فاروق","Abdallh Farwq"
db_PLAYERS,P-1984,already_bilingual,"","","أحمد رضا","Ahmd Rda"
db_PLAYERS,P-1985,already_bilingual,"","","عادل البابلي","Aadl Albably"
db_PLAYERS,P-1986,already_bilingual,"","","Nelson Deossa","Nelson Deossa"
db_PLAYERS,P-1987,already_bilingual,"","","حمادة إمام","Hmadh Imam"
db_PLAYERS,P-1988,already_bilingual,"","","هادي خشبة","Hady Khshbh"
db_PLAYERS,P-1989,already_bilingual,"","","فهد مهلل","Fhd Mhll"
db_PLAYERS,P-1990,already_bilingual,"","","خالد قمر","Khald Qmr"
db_PLAYERS,P-1992,already_bilingual,"","","صلاح أمين","Slah Amyn"
db_PLAYERS,P-1993,already_bilingual,"","","Yves Bitséki","Yves Bitséki"
db_PLAYERS,P-1994,already_bilingual,"","","علي زيوار","Aly Zywar"
db_PLAYERS,P-1996,already_bilingual,"","","حمادة طلبة","Hmadh Tlbh"
db_PLAYERS,P-1997,already_bilingual,"","","العشري","Alashry"
db_PLAYERS,P-1999,already_bilingual,"","","عادل لطفي","Aadl Ltfy"
db_PLAYERS,P-2001,already_bilingual,"","","إسلام فتحي","Islam Fthy"
db_PLAYERS,P-2002,already_bilingual,"","","عبدالقادر محمد","Abdalqadr Mhmd"
db_PLAYERS,P-2003,already_bilingual,"","","حمدي عبدالفتاح","Hmdy Abdalftah"
db_PLAYERS,P-2004,already_bilingual,"","","علي بدوي","Aly Bdwy"
db_PLAYERS,P-2005,already_bilingual,"","","Weverton","Weverton"
db_PLAYERS,P-2007,already_bilingual,"","","أحمد أبو الفتوح","Ahmd Abw Alftwh"
db_PLAYERS,P-2008,already_bilingual,"","","Aaron Tshibola","Aaron Tshibola"
db_PLAYERS,P-2009,already_bilingual,"","","عمر جمال","Amr Jmal"
db_PLAYERS,P-2011,already_bilingual,"","","زكريا الوردي","Zkrya Alwrdy"
db_PLAYERS,P-2012,already_bilingual,"","","أيمن محب","Aymn Mhb"
db_PLAYERS,P-2013,already_bilingual,"","","Raphael Veiga","Raphael Veiga"
db_PLAYERS,P-2014,already_bilingual,"","","رأفت خليل","Raft Khlyl"
db_PLAYERS,P-2016,already_bilingual,"","","فيستون ماييلي","Fystwn Mayyly"
db_PLAYERS,P-2017,already_bilingual,"","","حافظ كسب","Hafz Ksb"
db_PLAYERS,P-2019,already_bilingual,"","","Sofiane Khedairia","Sofiane Khedairia"
db_PLAYERS,P-2020,already_bilingual,"","","عبدالستار صبري","Abdalstar Sbry"
db_PLAYERS,P-2021,already_bilingual,"","","روبيرت أكوراي","Rwbyrt Akwray"
db_PLAYERS,P-2022,already_bilingual,"","","Salah Larbès","Salah Larbès"
db_PLAYERS,P-2024,already_bilingual,"","","عبدالسلام حمدي","Abdalslam Hmdy"
db_PLAYERS,P-2025,already_bilingual,"","","وليد أزارو","Wlyd Azarw"
db_PLAYERS,P-2026,already_bilingual,"","","أسامة حسن","Asamh Hsn"
db_PLAYERS,P-2028,already_bilingual,"","","محمد بن عمر","Mhmd Bn Amr"
db_PLAYERS,P-2029,already_bilingual,"","","محمد الضاوي كريستو","Mhmd Aldawy Krystw"
db_PLAYERS,P-2030,already_bilingual,"","","Aymen Balbouli","Aymen Balbouli"
db_PLAYERS,P-2032,already_bilingual,"","","Kerfala Kouyaté","Kerfala Kouyaté"
db_PLAYERS,P-2033,already_bilingual,"","","عبدالواحد السيد","Abdalwahd Alsyd"
db_PLAYERS,P-2034,already_bilingual,"","","نانو","Nanw"
db_PLAYERS,P-2036,already_bilingual,"","","أيمن طاهر","Aymn Tahr"
db_PLAYERS,P-2037,already_bilingual,"","","عبدالله الواكد","Abdallh Alwakd"
db_PLAYERS,P-2038,already_bilingual,"","","محمد مخيمر","Mhmd Mkhymr"
db_PLAYERS,P-2039,already_bilingual,"","","أحمد عمران","Ahmd Amran"
db_PLAYERS,P-2040,already_bilingual,"","","معتز محمد","Matz Mhmd"
db_PLAYERS,P-2042,already_bilingual,"","","Alioune Badara Faty","Alioune Badara Faty"
db_PLAYERS,P-2043,already_bilingual,"","","هادي رياض","Hady Ryad"
db_PLAYERS,P-2045,already_bilingual,"","","عمرو خليل","Amrw Khlyl"
db_PLAYERS,P-2046,already_bilingual,"","","ويمبا","Wymba"
db_PLAYERS,P-2048,already_bilingual,"","","Moataz Al Mehdi","Moataz Al Mehdi"
db_PLAYERS,P-2049,already_bilingual,"","","أسامة الحمادي","Asamh Alhmady"
db_PLAYERS,P-2050,already_bilingual,"","","فرحي يوسف","Frhy Ywsf"
db_PLAYERS,P-2051,already_bilingual,"","","رياض شوقي","Ryad Shwqy"
db_PLAYERS,P-2054,already_bilingual,"","","عبدالسلام بوسري","Abdalslam Bwsry"
db_PLAYERS,P-2055,already_bilingual,"","","أحمد حسن صلاح","Ahmd Hsn Slah"
db_PLAYERS,P-2056,already_bilingual,"","","أبوكو نتى","Abwkw Nta"
db_PLAYERS,P-2058,already_bilingual,"","","تامر صقر","Tamr Sqr"
db_PLAYERS,P-2059,already_bilingual,"","","Tony Edjomariegwe","Tony Edjomariegwe"
db_PLAYERS,P-2060,already_bilingual,"","","سيد معوض","Syd Mawd"
db_PLAYERS,P-2061,already_bilingual,"","","محمد شريف","Mhmd Shryf"
db_PLAYERS,P-2063,already_bilingual,"","","Rodrigo Mora","Rodrigo Mora"
db_PLAYERS,P-2064,already_bilingual,"","","Jackson Nunda","Jackson Nunda"
db_PLAYERS,P-2065,already_bilingual,"","","حسن المحمد","Hsn Almhmd"
db_PLAYERS,P-2066,already_bilingual,"","","Achraf Krir","Achraf Krir"
db_PLAYERS,P-2067,already_bilingual,"","","عمرو طارق","Amrw Tarq"
db_PLAYERS,P-2069,already_bilingual,"","","شريف الفار","Shryf Alfar"
db_PLAYERS,P-2070,already_bilingual,"","","محيي عثمان","Mhyy Athman"
db_PLAYERS,P-2071,already_bilingual,"","","هشام إبراهيم","Hsham Ibrahym"
db_PLAYERS,P-2072,already_bilingual,"","","مدحت الحوفي","Mdht Alhwfy"
db_PLAYERS,P-2074,already_bilingual,"","","محسن هنداوي","Mhsn Hndawy"
db_PLAYERS,P-2075,already_bilingual,"","","أسامة نبيه","Asamh Nbyh"
db_PLAYERS,P-2076,already_bilingual,"","","نادر السيد","Nadr Alsyd"
db_PLAYERS,P-2078,already_bilingual,"","","محمد جابر","Mhmd Jabr"
db_PLAYERS,P-2081,already_bilingual,"","","هشام بوشروان","Hsham Bwshrwan"
db_PLAYERS,P-2082,already_bilingual,"","","أليو بادحي","Alyw Badhy"
db_PLAYERS,P-0869,already_bilingual,"","","توفيق عبدالله","Twfyq Abdallh"
db_PLAYERS,P-0876,already_bilingual,"","","محمود شاهين","Mhmwd Shahyn"
db_PLAYERS,P-0881,already_bilingual,"","","عبده شعبان","Abdh Shaban"
db_PLAYERS,P-0886,already_bilingual,"","","أوديس داغولو","Awdys Daghwlw"
db_PLAYERS,P-0892,already_bilingual,"","","المعتصم سالم","Almatsm Salm"
db_PLAYERS,P-0897,already_bilingual,"","","Jonathan Orozco","Jonathan Orozco"
db_PLAYERS,P-0900,already_bilingual,"","","محمد سعد شحاتة","Mhmd Sad Shhath"
db_PLAYERS,P-0907,already_bilingual,"","","ماجد تراوري","Majd Trawry"
db_PLAYERS,P-0912,already_bilingual,"","","برونو سافيو","Brwnw Safyw"
db_PLAYERS,P-2095,already_bilingual,"","","Charles Lukwago","Charles Lukwago"
db_PLAYERS,P-2096,already_bilingual,"","","إيمانويل دونكوه","Iymanwyl Dwnkwh"
db_PLAYERS,P-2098,already_bilingual,"","","شطة","Shth"
db_PLAYERS,P-2099,already_bilingual,"","","Kibu Denis Prosper","Kibu Denis Prosper"
db_PLAYERS,P-2100,already_bilingual,"","","محمد عبدالمنصف","Mhmd Abdalmnsf"
db_PLAYERS,P-2101,already_bilingual,"","","سيف أيمن سيد","Syf Aymn Syd"
db_PLAYERS,P-2102,already_bilingual,"","","وائل رياض","Wayl Ryad"
db_PLAYERS,P-2104,already_bilingual,"","","Ayoub Lakred","Ayoub Lakred"
db_PLAYERS,P-2105,already_bilingual,"","","Peter Rufai","Peter Rufai"
db_PLAYERS,P-2106,already_bilingual,"","","أبو بكر السيد","Abw Bkr Alsyd"
db_PLAYERS,P-2108,already_bilingual,"","","جمال محمود","Jmal Mhmwd"
db_PLAYERS,P-2109,already_bilingual,"","","محمود الخواجة","Mhmwd Alkhwajh"
db_PLAYERS,P-2110,already_bilingual,"","","الديبة","Aldybh"
db_PLAYERS,P-2111,already_bilingual,"","","Arthur Masuaku","Arthur Masuaku"
db_PLAYERS,P-2113,already_bilingual,"","","يوسف يعقوب","Ywsf Yaqwb"
db_PLAYERS,P-2114,already_bilingual,"","","عليا البريجي","Alya Albryjy"
db_PLAYERS,P-2115,already_bilingual,"","","سيد عبدالله","Syd Abdallh"
db_PLAYERS,P-2117,already_bilingual,"","","مشير حنفي","Mshyr Hnfy"
db_PLAYERS,P-2119,already_bilingual,"","","Wisam El Boudi","Wisam El Boudi"
db_PLAYERS,P-2120,already_bilingual,"","","أحمد زكي","Ahmd Zky"
db_PLAYERS,P-2121,already_bilingual,"","","أحمد شكري","Ahmd Shkry"
db_PLAYERS,P-2122,already_bilingual,"","","هاني رمزي","Hany Rmzy"
db_PLAYERS,P-2124,already_bilingual,"","","محمود علاء","Mhmwd Ala"
db_PLAYERS,P-2125,already_bilingual,"","","عبدالله السعيد","Abdallh Alsayd"
db_PLAYERS,P-2127,already_bilingual,"","","صبري رحيل","Sbry Rhyl"
db_PLAYERS,P-2128,already_bilingual,"","","جمال جمزة","Jmal Jmzh"
db_PLAYERS,P-2129,already_bilingual,"","","مصطفى سليم \"أفروتو\"","Mstfa Slym \"afrwtw\""
db_PLAYERS,P-2130,already_bilingual,"","","محمد أوناجم","Mhmd Awnajm"
db_PLAYERS,P-2132,already_bilingual,"","","طارق أحمد سليم","Tarq Ahmd Slym"
db_PLAYERS,P-2133,already_bilingual,"","","aoul Engoue","Aoul Engoue"
db_PLAYERS,P-2134,already_bilingual,"","","تامر حفني","Tamr Hfny"
db_PLAYERS,P-2135,already_bilingual,"","","محمد السعيد","Mhmd Alsayd"
db_PLAYERS,P-2136,already_bilingual,"","","أحمد شريف","Ahmd Shryf"
db_PLAYERS,P-2137,already_bilingual,"","","Bouna Sarr","Bouna Sarr"
db_PLAYERS,P-2140,already_bilingual,"","","أحمد سليمان","Ahmd Slyman"
db_PLAYERS,P-2141,already_bilingual,"","","محمد بدير","Mhmd Bdyr"
db_PLAYERS,P-2143,already_bilingual,"","","رضا عبدالعال","Rda Abdalaal"
db_PLAYERS,P-2144,already_bilingual,"","","Bechir BEN SAID","Bechir Ben Said"
db_PLAYERS,P-2145,already_bilingual,"","","أحمد رضا تجناوتي","Ahmd Rda Tjnawty"
db_PLAYERS,P-2146,already_bilingual,"","","أحمد صلاح حسني","Ahmd Slah Hsny"
db_PLAYERS,P-2148,already_bilingual,"","","عبدالرؤوف الكروة","Abdalrwwf Alkrwh"
db_PLAYERS,P-2149,already_bilingual,"","","بلايس كاروريرو","Blays Karwryrw"
db_PLAYERS,P-2150,already_bilingual,"","","شاكر عبدالفتاح","Shakr Abdalftah"
db_PLAYERS,P-2151,already_bilingual,"","","محمد سمير","Mhmd Smyr"
db_PLAYERS,P-2153,already_bilingual,"","","أحمد عابدين","Ahmd Aabdyn"
db_PLAYERS,P-2154,already_bilingual,"","","علاء خليل","Ala Khlyl"
db_PLAYERS,P-2156,already_bilingual,"","","علي الكاف","Aly Alkaf"
db_PLAYERS,P-2159,already_bilingual,"","","Darío Conca","Darío Conca"
db_PLAYERS,P-2160,already_bilingual,"","","رضا \"محمد مرسي حسين\"","Rda \"mhmd Mrsy Hsyn\""
db_PLAYERS,P-2162,already_bilingual,"","","محمود المتولي","Mhmwd Almtwly"
db_PLAYERS,P-2163,already_bilingual,"","","Stephen Okechukwu","Stephen Okechukwu"
db_PLAYERS,P-2164,already_bilingual,"","","Samuel Moutoussamy","Samuel Moutoussamy"
db_PLAYERS,P-2165,already_bilingual,"","","عمرو السيسي","Amrw Alsysy"
db_PLAYERS,P-2166,already_bilingual,"","","روبرت هاموند","Rwbrt Hamwnd"
db_PLAYERS,P-2169,already_bilingual,"","","أحمد ياسين","Ahmd Yasyn"
db_PLAYERS,P-2170,already_bilingual,"","","Santos","Santos"
db_PLAYERS,P-2171,already_bilingual,"","","محمود الخطيب","Mhmwd Alkhtyb"
db_PLAYERS,P-2173,already_bilingual,"","","السيد عبدالواحد","Alsyd Abdalwahd"
db_PLAYERS,P-2174,already_bilingual,"","","محمد عبدالله الحداد","Mhmd Abdallh Alhdad"
db_PLAYERS,P-2175,already_bilingual,"","","مصطفى علواني \"الكسار\"","Mstfa Alwany \"alksar\""
db_PLAYERS,P-2176,already_bilingual,"","","صديق الجمال","Sdyq Aljmal"
db_PLAYERS,P-2177,already_bilingual,"","","محمد هاني","Mhmd Hany"
db_PLAYERS,P-2179,already_bilingual,"","","خالد الضبع","Khald Aldba"
db_PLAYERS,P-2180,already_bilingual,"","","مصطفى كريم","Mstfa Krym"
db_PLAYERS,P-2181,already_bilingual,"","","أسامة إبراهيم","Asamh Ibrahym"
db_PLAYERS,P-2183,already_bilingual,"","","حلمي سليمان","Hlmy Slyman"
db_PLAYERS,P-2184,already_bilingual,"","","Gibby Mbasela","Gibby Mbasela"
db_PLAYERS,P-2185,already_bilingual,"","","Zola Matumona","Zola Matumona"
db_PLAYERS,P-2186,already_bilingual,"","","Jocelyn Ahouéya","Jocelyn Ahouéya"
db_PLAYERS,P-2187,already_bilingual,"","","Mbala Nzola","Mbala Nzola"
db_PLAYERS,P-2189,already_bilingual,"","","Tony Yeboah","Tony Yeboah"
db_PLAYERS,P-2190,already_bilingual,"","","Asseged Tesfaye","Asseged Tesfaye"
db_PLAYERS,P-2191,already_bilingual,"","","Temple Moneke","Temple Moneke"
db_PLAYERS,P-2193,already_bilingual,"","","أنس رشدي","Ans Rshdy"
db_PLAYERS,P-2194,already_bilingual,"","","Jean Luc Rochford","Jean Luc Rochford"
db_PLAYERS,P-2196,already_bilingual,"","","Souleymane Youla","Souleymane Youla"
db_PLAYERS,P-2198,already_bilingual,"","","Samuel Eto'o","Samuel Eto'o"
db_PLAYERS,P-2200,already_bilingual,"","","Michelangelo Albertazzi","Michelangelo Albertazzi"
db_PLAYERS,P-2202,already_bilingual,"","","Gino Iorgulescu","Gino Iorgulescu"
db_PLAYERS,P-2203,already_bilingual,"","","Salman Al Faraj","Salman Al Faraj"
db_PLAYERS,P-2204,already_bilingual,"","","Javier Saviola","Javier Saviola"
db_PLAYERS,P-2206,already_bilingual,"","","Hilaire Momi","Hilaire Momi"
db_PLAYERS,P-2207,already_bilingual,"","","Faouzi Rouissi","Faouzi Rouissi"
db_PLAYERS,P-2208,already_bilingual,"","","Nader Joe Khaddar","Nader Joe Khaddar"
db_PLAYERS,P-2209,already_bilingual,"","","Erik Solér","Erik Solér"
db_PLAYERS,P-2211,already_bilingual,"","","Stephen Appiah","Stephen Appiah"
db_PLAYERS,P-2212,already_bilingual,"","","Raúl","Raúl"
db_PLAYERS,P-2195,already_bilingual,"","","Ari Hjelm","Ari Hjelm"
db_PLAYERS,P-0916,already_bilingual,"","","جيفت مباريوا","Jyft Mbarywa"
db_PLAYERS,P-0920,already_bilingual,"","","محمود عبدالرازق \"شيكابالا\"","Mhmwd Abdalrazq \"shykabala\""
db_PLAYERS,P-0927,already_bilingual,"","","عبدالرحمن فوزي","Abdalrhmn Fwzy"
db_PLAYERS,P-0934,already_bilingual,"","","Ricky Tulenge","Ricky Tulenge"
db_PLAYERS,P-0939,already_bilingual,"","","Rabson Muchelenganga","Rabson Muchelenganga"
db_PLAYERS,P-0944,already_bilingual,"","","أحمد ياسر المحمدي","Ahmd Yasr Almhmdy"
db_PLAYERS,P-0951,already_bilingual,"","","رضا الويشي","Rda Alwyshy"
db_PLAYERS,P-0955,already_bilingual,"","","Gadin Allambatna","Gadin Allambatna"
db_PLAYERS,P-1357,already_bilingual,"","","مرسيدس سيباندا","Mrsyds Sybanda"
db_PLAYERS,P-1360,already_bilingual,"","","أوسو كونان","Awsw Kwnan"
db_PLAYERS,P-2214,already_bilingual,"","","Lincoln Zvasiya","Lincoln Zvasiya"
db_PLAYERS,P-2215,already_bilingual,"","","Mustapha Bangura","Mustapha Bangura"
db_PLAYERS,P-2313,moved_latin_to_en,"Sven Rydell","","","Sven Rydell"
db_PLAYERS,P-2314,moved_latin_to_en,"Davor Vugrinec","","","Davor Vugrinec"
db_PLAYERS,P-2315,moved_latin_to_en,"Sang-Yoon Lee","","","Sang-yoon Lee"
db_PLAYERS,P-2316,filled_en,"محمد عيسى شاهين","","محمد عيسى شاهين","Mhmd Aysa Shahyn"
db_PLAYERS,P-2317,moved_latin_to_en,"Milan Galić","","","Milan Galić"
db_PLAYERS,P-2318,moved_latin_to_en,"Michael Olise","","","Michael Olise"
db_PLAYERS,P-2319,moved_latin_to_en,"Mudashiru Babatunde \"Muda\" Lawal","","","Mudashiru Babatunde \"muda\" Lawal"
db_PLAYERS,P-2320,filled_en,"حسني عايد","","حسني عايد","Hsny Aayd"
db_PLAYERS,P-2321,moved_latin_to_en,"Bruno Petković","","","Bruno Petković"
db_PLAYERS,P-2322,moved_latin_to_en,"Sibonginkosi Gamedze","","","Sibonginkosi Gamedze"
db_PLAYERS,P-2323,moved_latin_to_en,"Abdelhafid Tasfaout","","","Abdelhafid Tasfaout"
db_PLAYERS,P-2218,already_bilingual,"","","Bekir Refet","Bekir Refet"
db_PLAYERS,P-2325,moved_latin_to_en,"Heinz Hermann","","","Heinz Hermann"
db_PLAYERS,P-2326,moved_latin_to_en,"Amine Tougai","","","Amine Tougai"
db_PLAYERS,P-2219,already_bilingual,"","","Sofiane Boufal","Sofiane Boufal"
db_PLAYERS,P-2328,moved_latin_to_en,"Loïs Openda","","","Loïs Openda"
db_PLAYERS,P-2329,moved_latin_to_en,"Tenant Chilumba","","","Tenant Chilumba"
db_PLAYERS,P-2330,moved_latin_to_en,"Hristo Yovov","","","Hristo Yovov"
db_PLAYERS,P-2331,moved_latin_to_en,"Onur Kayador","","","Onur Kayador"
db_PLAYERS,P-2220,already_bilingual,"","","Ahmed Adil","Ahmed Adil"
db_PLAYERS,P-2333,moved_latin_to_en,"Chiukepo Msowoya","","","Chiukepo Msowoya"
db_PLAYERS,P-2334,moved_latin_to_en,"Willi Schröder","","","Willi Schröder"
db_PLAYERS,P-2335,moved_latin_to_en,"Abde Ezzalzouli","","","Abde Ezzalzouli"
db_PLAYERS,P-2336,moved_latin_to_en,"Jacques-Désiré Périatambée","","","Jacques-désiré Périatambée"
db_PLAYERS,P-2337,filled_en,"مروان داوود","","مروان داوود","Mrwan Dawwd"
db_PLAYERS,P-2338,moved_latin_to_en,"Hyo-Yeon Ahn","","","Hyo-yeon Ahn"
db_PLAYERS,P-2339,moved_latin_to_en,"Gebremedhin Haile","","","Gebremedhin Haile"
db_PLAYERS,P-2340,moved_latin_to_en,"Yong-soo Choi","","","Yong-soo Choi"
db_PLAYERS,P-2341,moved_latin_to_en,"Alexander \"Alex\" Chola","","","Alexander \"alex\" Chola"
db_PLAYERS,P-2342,moved_latin_to_en,"Yūki Ōtsu","","","Yūki Ōtsu"
db_PLAYERS,P-2343,moved_latin_to_en,"Mixu Paatelainen","","","Mixu Paatelainen"
db_PLAYERS,P-2344,moved_latin_to_en,"Joseph Masiga","","","Joseph Masiga"
db_PLAYERS,P-2345,moved_latin_to_en,"Alobadeh","","","Alobadeh"
db_PLAYERS,P-2346,moved_latin_to_en,"Flávio","","","Flávio"
db_PLAYERS,P-2221,already_bilingual,"","","Bamrung Boonprom","Bamrung Boonprom"
db_PLAYERS,P-2223,already_bilingual,"","","Happy Sichikolo","Happy Sichikolo"
db_PLAYERS,P-2224,already_bilingual,"","","Leandro Romagnoli","Leandro Romagnoli"
